SUMMARY LEVEL,SUMMARY LEVEL 2,COUNTRY CODE,COUNTRY NAME,COUNTRY SUBCODE,GENERAL VALUES/MONTH,GENERAL VALUES/YEAR,DISTRICT,DISTRICT NAME,MONTHLY CONSUMPTION VALUE,YEARLY CONSUMPTION VALUE,COMMODITY DESCRIPTION,COMMODITY,YEAR,MONTH
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,119564,776883,04,"BOSTON, MA",119564,776883,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,598,598,09,"BUFFALO, NY",598,598,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,4791976,20386384,10,"NEW YORK CITY, NY",4791976,20386384,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,4389,4859,11,"PHILADELPHIA, PA",4389,4859,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,406334,1326308,13,"BALTIMORE, MD",406334,1326308,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,41850,14,"NORFOLK, VA",0,41850,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,198105,213820,15,"WILMINGTON, NC",198105,213820,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,976996,2997186,16,"CHARLESTON, SC",976996,2997186,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,1086237,5835559,17,"SAVANNAH, GA",1086237,5835559,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,355503,18,"TAMPA, FL",0,355503,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,181200,19,"MOBILE, AL",0,181200,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,735694,2025975,20,"NEW ORLEANS, LA",735694,2025975,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,121073,1040528,23,"LAREDO, TX",121073,1040528,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,7666,58636,24,"EL PASO, TX",7666,58636,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,102912,677904,25,"SAN DIEGO, CA",102912,677904,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,161785,978568,26,"NOGALES, AZ",161785,978568,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,17178964,51769897,27,"LOS ANGELES, CA",17178964,51769897,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,5343021,23008080,28,"SAN FRANCISCO, CA",5343021,23046300,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,16289,29,"COLUMBIA-SNAKE, OR",0,16289,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,1080095,3980983,30,"SEATTLE, WA",1080095,3980983,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,360,355425,31,"ANCHORAGE, AK",360,355425,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,15362,32,"HONOLULU, HI",0,15362,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,57600,57600,33,"GREAT FALLS, MT",57600,57600,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,506143,1542378,35,"MINNEAPOLIS, MN",506143,1542378,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,208410,1211985,37,"MILWAUKEE, WI",208410,1211985,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,114586,116880,38,"DETROIT, MI",114586,116880,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,2105824,12438328,39,"CHICAGO, IL",2105824,12438328,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,862204,3180083,41,"CLEVELAND, OH",862204,3180083,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,833082,45,"ST. LOUIS, MO",0,833082,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,66000,165501,49,"SAN JUAN, PR",66000,165501,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,0,74716,52,"MIAMI, FL",0,74716,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,63157,938466,53,"HOUSTON-GALVESTON, TX",63157,938466,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0014,PACIFIC RIM COUNTRIES,00,876135,1529556,55,"DALLAS-FORT WORTH, TX",876135,1529556,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0017,CAFTA-DR,00,139795,139795,20,"NEW ORLEANS, LA",139795,139795,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0020,NAFTA,00,2150,9742,20,"NEW ORLEANS, LA",2150,9742,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0020,NAFTA,00,0,2736,23,"LAREDO, TX",0,2736,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0020,NAFTA,00,0,1728,25,"SAN DIEGO, CA",0,1728,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0020,NAFTA,00,0,61022,26,"NOGALES, AZ",0,61022,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0020,NAFTA,00,0,34929,38,"DETROIT, MI",0,34929,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0020,NAFTA,00,0,1725,41,"CLEVELAND, OH",0,1725,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0021,TWENTY LATIN AMERICAN REPUBLICS,00,139795,139795,20,"NEW ORLEANS, LA",139795,139795,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0021,TWENTY LATIN AMERICAN REPUBLICS,00,0,2736,23,"LAREDO, TX",0,2736,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0021,TWENTY LATIN AMERICAN REPUBLICS,00,0,1728,25,"SAN DIEGO, CA",0,1728,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0021,TWENTY LATIN AMERICAN REPUBLICS,00,0,61022,26,"NOGALES, AZ",0,61022,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0021,TWENTY LATIN AMERICAN REPUBLICS,00,0,2387,52,"MIAMI, FL",0,2387,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,21300,22468,10,"NEW YORK CITY, NY",21300,22468,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,355,355,11,"PHILADELPHIA, PA",355,355,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,2150,23671,20,"NEW ORLEANS, LA",2150,23671,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,0,2736,23,"LAREDO, TX",0,2736,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,0,1728,25,"SAN DIEGO, CA",0,1728,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,0,61022,26,"NOGALES, AZ",0,61022,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,0,800,31,"ANCHORAGE, AK",0,800,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,0,34929,38,"DETROIT, MI",0,34929,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0022,OECD,00,142962,836713,41,"CLEVELAND, OH",142962,836713,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0023,NATO,00,0,1168,10,"NEW YORK CITY, NY",0,1168,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0023,NATO,00,355,355,11,"PHILADELPHIA, PA",355,355,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0023,NATO,00,2150,23671,20,"NEW ORLEANS, LA",2150,23671,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0023,NATO,00,0,34929,38,"DETROIT, MI",0,34929,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0023,NATO,00,142962,836713,41,"CLEVELAND, OH",142962,836713,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0024,LAFTA,00,0,2736,23,"LAREDO, TX",0,2736,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0024,LAFTA,00,0,1728,25,"SAN DIEGO, CA",0,1728,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0024,LAFTA,00,0,61022,26,"NOGALES, AZ",0,61022,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0025,EURO AREA,00,0,1168,10,"NEW YORK CITY, NY",0,1168,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0025,EURO AREA,00,0,13929,20,"NEW ORLEANS, LA",0,13929,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0025,EURO AREA,00,142962,834988,41,"CLEVELAND, OH",142962,834988,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,119564,776883,04,"BOSTON, MA",119564,776883,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,598,598,09,"BUFFALO, NY",598,598,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,4792976,20387384,10,"NEW YORK CITY, NY",4792976,20387384,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,198105,213820,15,"WILMINGTON, NC",198105,213820,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,4389,4859,11,"PHILADELPHIA, PA",4389,4859,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,406334,1326308,13,"BALTIMORE, MD",406334,1326308,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,0,89046,14,"NORFOLK, VA",0,89046,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,976996,2997186,16,"CHARLESTON, SC",976996,2997186,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,1086237,5835559,17,"SAVANNAH, GA",1086237,5835559,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,0,355503,18,"TAMPA, FL",0,355503,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,0,181200,19,"MOBILE, AL",0,181200,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,737844,2035717,20,"NEW ORLEANS, LA",737844,2035717,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,121073,1043264,23,"LAREDO, TX",121073,1043264,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,7666,58636,24,"EL PASO, TX",7666,58636,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,102912,679632,25,"SAN DIEGO, CA",102912,679632,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,161785,1039590,26,"NOGALES, AZ",161785,1039590,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,17178964,52008556,27,"LOS ANGELES, CA",17178964,52008556,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,5343021,23008080,28,"SAN FRANCISCO, CA",5343021,23046300,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,0,16289,29,"COLUMBIA-SNAKE, OR",0,16289,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,1080095,4100371,30,"SEATTLE, WA",1080095,4100371,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,360,358425,31,"ANCHORAGE, AK",360,358425,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,0,15362,32,"HONOLULU, HI",0,15362,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,57600,57600,33,"GREAT FALLS, MT",57600,57600,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,506143,1542378,35,"MINNEAPOLIS, MN",506143,1542378,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,208410,1211985,37,"MILWAUKEE, WI",208410,1211985,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,114586,151809,38,"DETROIT, MI",114586,151809,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,2155184,12533301,39,"CHICAGO, IL",2155184,12533301,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,862204,3187550,41,"CLEVELAND, OH",862204,3187550,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,0,833082,45,"ST. LOUIS, MO",0,833082,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,66000,165501,49,"SAN JUAN, PR",66000,165501,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,0,74716,52,"MIAMI, FL",0,74716,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,63157,938466,53,"HOUSTON-GALVESTON, TX",63157,938466,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0026,APEC,00,876135,1529556,55,"DALLAS-FORT WORTH, TX",876135,1529556,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,598,598,09,"BUFFALO, NY",598,598,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,0,1285,20,"NEW ORLEANS, LA",0,1285,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,45657,402719,10,"NEW YORK CITY, NY",45657,402719,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,0,47196,14,"NORFOLK, VA",0,47196,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,0,75000,17,"SAVANNAH, GA",0,75000,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,98119,459082,27,"LOS ANGELES, CA",98119,459082,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,0,119388,30,"SEATTLE, WA",0,119388,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,0,4840,31,"ANCHORAGE, AK",0,4840,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,626,1726,38,"DETROIT, MI",626,1726,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,150326,846046,39,"CHICAGO, IL",150326,846046,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,0,5742,41,"CLEVELAND, OH",0,5742,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,0,17901,49,"SAN JUAN, PR",0,17901,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0027,ASEAN,00,0,29520,52,"MIAMI, FL",0,29520,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,0028,CACM,00,139795,139795,20,"NEW ORLEANS, LA",139795,139795,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,1220,CANADA,00,2150,9742,20,"NEW ORLEANS, LA",2150,9742,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,1220,CANADA,00,0,34929,38,"DETROIT, MI",0,34929,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,1220,CANADA,00,0,1725,41,"CLEVELAND, OH",0,1725,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,2150,9742,20,"NEW ORLEANS, LA",2150,9742,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,0,2736,23,"LAREDO, TX",0,2736,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,0,1728,25,"SAN DIEGO, CA",0,1728,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,0,61022,26,"NOGALES, AZ",0,61022,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,0,34929,38,"DETROIT, MI",0,34929,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,1XXX,NORTH AMERICA,00,0,1725,41,"CLEVELAND, OH",0,1725,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,2010,MEXICO,00,0,2736,23,"LAREDO, TX",0,2736,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,2010,MEXICO,00,0,1728,25,"SAN DIEGO, CA",0,1728,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,2010,MEXICO,00,0,61022,26,"NOGALES, AZ",0,61022,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,2230,COSTA RICA,00,139795,139795,20,"NEW ORLEANS, LA",139795,139795,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,2450,HAITI,00,0,2387,52,"MIAMI, FL",0,2387,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,2XXX,CENTRAL AMERICA,00,139795,139795,20,"NEW ORLEANS, LA",139795,139795,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,2XXX,CENTRAL AMERICA,00,0,2387,52,"MIAMI, FL",0,2387,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,4120,UNITED KINGDOM,00,355,355,11,"PHILADELPHIA, PA",355,355,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,4279,FRANCE,00,0,1168,10,"NEW YORK CITY, NY",0,1168,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,4279,FRANCE,00,0,13929,20,"NEW ORLEANS, LA",0,13929,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,4279,FRANCE,00,142962,834988,41,"CLEVELAND, OH",142962,834988,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,4XXX,EUROPE,00,0,1168,10,"NEW YORK CITY, NY",0,1168,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,4XXX,EUROPE,00,355,355,11,"PHILADELPHIA, PA",355,355,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,4XXX,EUROPE,00,0,13929,20,"NEW ORLEANS, LA",0,13929,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
CGP,HSCYCSDT,4XXX,EUROPE,00,142962,834988,41,"CLEVELAND, OH",142962,834988,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
DET,HSCYCSDT,5520,VIETNAM,00,0,47196,14,"NORFOLK, VA",0,47196,"GLOVES,SEAMLESS,SURGICAL & MEDICAL,OF PLASTIC",3926201010,2020,07
