SUMMARY_LEVEL,SUMMARY_LEVEL_2,COUNTRY_CODE,COUNTRY_NAME,COUNTRY_SUBCODE,GENERAL_VALUES_MONTH,GENERAL_VALUES_YEAR,DISTRICT,DISTRICT_NAME,MONTHLY_CONSUMPTION_VALUE,YEARLY_CONSUMPTION_VALUE,COMMODITY_DESCRIPTION,COMMODITY,YEAR,MONTH
DET,HSCYDT,2230,COSTA RICA,-,487056,1319301,18,"TAMPA, FL",487056,1319301,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,1005874,3246623,20,"NEW ORLEANS, LA",1005874,3246623,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,309486,356718,27,"LOS ANGELES, CA",309486,356718,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,2318544,3202137,28,"SAN FRANCISCO, CA",2318544,3202137,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,0,70538,29,"COLUMBIA-SNAKE, OR",0,70538,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,407757,931462,30,"SEATTLE, WA",407757,931462,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,267363,466188,35,"MINNEAPOLIS, MN",267363,466188,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,10549,10549,38,"DETROIT, MI",10549,10549,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,367553,709436,52,"MIAMI, FL",367553,709436,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2230,COSTA RICA,-,997204,1110173,53,"HOUSTON-GALVESTON, TX",997204,1110173,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2250,PANAMA,-,112011,112011,10,"NEW YORK CITY, NY",112011,112011,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2250,PANAMA,-,5465,5465,20,"NEW ORLEANS, LA",5465,5465,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2250,PANAMA,-,2537,2537,27,"LOS ANGELES, CA",2537,2537,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2410,JAMAICA,-,84096,186757,10,"NEW YORK CITY, NY",84096,186757,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2470,DOMINICAN REPUBLIC,-,0,148224,10,"NEW YORK CITY, NY",0,148224,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2410,JAMAICA,-,14964,28816,52,"MIAMI, FL",14964,28816,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2450,HAITI,-,4061,4061,52,"MIAMI, FL",4061,4061,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,2470,DOMINICAN REPUBLIC,-,72890,105691,02,"ST. ALBANS, VT",72890,105691,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,72890,105691,02,"ST. ALBANS, VT",72890,105691,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,15737,205678,07,"OGDENSBURG, NY",15737,205678,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,103966,135533,09,"BUFFALO, NY",103966,135533,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,16624802,23703831,10,"NEW YORK CITY, NY",16624802,23703831,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,5998,11811,11,"PHILADELPHIA, PA",5998,11811,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,5944924,6672876,13,"BALTIMORE, MD",5944924,6672876,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,2959749,3689041,14,"NORFOLK, VA",2959749,3689041,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,9993580,12191366,16,"CHARLESTON, SC",9993580,12191366,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,2749727,4382131,18,"TAMPA, FL",2749727,4382131,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,4544,4544,19,"MOBILE, AL",4544,4544,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,5550241,16178777,20,"NEW ORLEANS, LA",5550241,16178777,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,0,109371,23,"LAREDO, TX",0,109371,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,613913,993164,27,"LOS ANGELES, CA",613913,993164,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,9847224,11829686,28,"SAN FRANCISCO, CA",9847224,11829686,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,517669,856435,29,"COLUMBIA-SNAKE, OR",517669,856435,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,4579745,7921755,30,"SEATTLE, WA",4579745,7921755,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,9358,18718,33,"GREAT FALLS, MT",9358,18718,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,0,58190,34,"PEMBINA, ND",0,58190,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,780974,1215348,35,"MINNEAPOLIS, MN",780974,1215348,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,315409,715395,38,"DETROIT, MI",315409,715395,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,57918,61126,39,"CHICAGO, IL",57918,61126,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,1335176,1939740,52,"MIAMI, FL",1335176,1939740,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,2XXX,CENTRAL AMERICA,-,5904672,10406294,53,"HOUSTON-GALVESTON, TX",5904672,10406294,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,15650,47663,02,"ST. ALBANS, VT",15650,47663,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,68017,68017,04,"BOSTON, MA",68017,68017,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,771321,1320455,07,"OGDENSBURG, NY",771321,1320455,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,228244,500221,09,"BUFFALO, NY",228244,500221,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,18340482,31467697,10,"NEW YORK CITY, NY",18340482,31467697,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,13175367,37220674,13,"BALTIMORE, MD",13175367,37220674,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,3832325,7916937,18,"TAMPA, FL",3832325,7916937,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,9157063,19141299,14,"NORFOLK, VA",9157063,19141299,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,8991,8991,15,"WILMINGTON, NC",8991,8991,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,18233765,41951865,16,"CHARLESTON, SC",18233765,41951865,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,11948575,23028236,20,"NEW ORLEANS, LA",11948575,23028236,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,0,138034,23,"LAREDO, TX",0,138034,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,2928,2928,25,"SAN DIEGO, CA",2928,2928,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,19836,19836,26,"NOGALES, AZ",19836,19836,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,997278,2592554,27,"LOS ANGELES, CA",997278,2592554,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,17798050,40245483,28,"SAN FRANCISCO, CA",17798050,40245483,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,441694,859400,29,"COLUMBIA-SNAKE, OR",441694,859400,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,3637068,12455699,30,"SEATTLE, WA",3637068,12455699,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,99306,99306,33,"GREAT FALLS, MT",99306,99306,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,531939,1592800,35,"MINNEAPOLIS, MN",531939,1592800,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,171902,298857,38,"DETROIT, MI",171902,298857,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,1520263,3048470,39,"CHICAGO, IL",1520263,3048470,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,41775,72307,49,"SAN JUAN, PR",41775,72307,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,498630,832436,52,"MIAMI, FL",498630,832436,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3010,COLOMBIA,-,4925378,12487944,53,"HOUSTON-GALVESTON, TX",4925378,12487944,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3310,ECUADOR,-,115268,135469,10,"NEW YORK CITY, NY",115268,135469,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3310,ECUADOR,-,0,130038,28,"SAN FRANCISCO, CA",0,130038,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3310,ECUADOR,-,0,15255,52,"MIAMI, FL",0,15255,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3310,ECUADOR,-,0,33025,53,"HOUSTON-GALVESTON, TX",0,33025,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,56515,123002,02,"ST. ALBANS, VT",56515,123002,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,178497,178497,07,"OGDENSBURG, NY",178497,178497,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,161150,202675,09,"BUFFALO, NY",161150,202675,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,5075690,10142919,10,"NEW YORK CITY, NY",5075690,10142919,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,336401,699572,13,"BALTIMORE, MD",336401,699572,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,1210984,9005841,14,"NORFOLK, VA",1210984,9005841,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,573154,934417,16,"CHARLESTON, SC",573154,934417,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,0,209954,18,"TAMPA, FL",0,209954,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,0,1356844,20,"NEW ORLEANS, LA",0,1356844,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,73208,482530,23,"LAREDO, TX",73208,482530,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,79481,158962,27,"LOS ANGELES, CA",79481,158962,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,273997,686550,35,"MINNEAPOLIS, MN",273997,686550,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,433102,2206323,28,"SAN FRANCISCO, CA",433102,2206323,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,158964,787772,29,"COLUMBIA-SNAKE, OR",158964,787772,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,1551107,5515119,30,"SEATTLE, WA",1551107,5515119,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,2418,23116,38,"DETROIT, MI",2418,23116,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,108471,265928,39,"CHICAGO, IL",108471,265928,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,51454,51454,45,"ST. LOUIS, MO",51454,51454,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,6731,6731,52,"MIAMI, FL",6731,6731,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3330,PERU,-,406692,1333467,53,"HOUSTON-GALVESTON, TX",406692,1333467,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3350,BOLIVIA,-,357450,674948,10,"NEW YORK CITY, NY",357450,674948,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3350,BOLIVIA,-,0,98384,13,"BALTIMORE, MD",0,98384,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3350,BOLIVIA,-,106620,106620,16,"CHARLESTON, SC",106620,106620,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3350,BOLIVIA,-,0,198622,30,"SEATTLE, WA",0,198622,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,160529,203219,07,"OGDENSBURG, NY",160529,203219,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,237373,305200,09,"BUFFALO, NY",237373,305200,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,17466842,43717937,10,"NEW YORK CITY, NY",17466842,43717937,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,6233938,16119884,13,"BALTIMORE, MD",6233938,16119884,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,4448609,9290821,14,"NORFOLK, VA",4448609,9290821,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,12616977,27111601,16,"CHARLESTON, SC",12616977,27111601,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,8137665,19329298,18,"TAMPA, FL",8137665,19329298,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,14786140,25751089,20,"NEW ORLEANS, LA",14786140,25751089,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,239886,361899,23,"LAREDO, TX",239886,361899,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,0,62500,24,"EL PASO, TX",0,62500,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,1079803,2964153,27,"LOS ANGELES, CA",1079803,2964153,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,4838615,14208563,28,"SAN FRANCISCO, CA",4838615,14208563,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,175704,345907,29,"COLUMBIA-SNAKE, OR",175704,345907,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,6961312,13826662,30,"SEATTLE, WA",6961312,13826662,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,808028,2925318,35,"MINNEAPOLIS, MN",808028,2925318,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,217804,473983,38,"DETROIT, MI",217804,473983,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,280924,1121447,39,"CHICAGO, IL",280924,1121447,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,71472,124542,45,"ST. LOUIS, MO",71472,124542,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,371001,978655,52,"MIAMI, FL",371001,978655,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3510,BRAZIL,-,4940629,11926119,53,"HOUSTON-GALVESTON, TX",4940629,11926119,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,68017,68017,04,"BOSTON, MA",68017,68017,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3570,ARGENTINA,-,3438,3438,10,"NEW YORK CITY, NY",3438,3438,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
DET,HSCYDT,3570,ARGENTINA,-,0,2540,52,"MIAMI, FL",0,2540,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,72165,170665,02,"ST. ALBANS, VT",72165,170665,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,1110347,1702171,07,"OGDENSBURG, NY",1110347,1702171,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,626767,1008096,09,"BUFFALO, NY",626767,1008096,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,41359170,86142408,10,"NEW YORK CITY, NY",41359170,86142408,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,19745706,54138514,13,"BALTIMORE, MD",19745706,54138514,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,14816656,37437961,14,"NORFOLK, VA",14816656,37437961,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,8991,8991,15,"WILMINGTON, NC",8991,8991,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,31530516,70104503,16,"CHARLESTON, SC",31530516,70104503,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,11969990,27456189,18,"TAMPA, FL",11969990,27456189,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,26734715,50136169,20,"NEW ORLEANS, LA",26734715,50136169,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,313094,982463,23,"LAREDO, TX",313094,982463,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,0,62500,24,"EL PASO, TX",0,62500,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,2928,2928,25,"SAN DIEGO, CA",2928,2928,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,19836,19836,26,"NOGALES, AZ",19836,19836,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,2156562,5715669,27,"LOS ANGELES, CA",2156562,5715669,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,23069767,56790407,28,"SAN FRANCISCO, CA",23069767,56790407,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,776362,1993079,29,"COLUMBIA-SNAKE, OR",776362,1993079,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,12149487,31996102,30,"SEATTLE, WA",12149487,31996102,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,99306,99306,33,"GREAT FALLS, MT",99306,99306,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,1613964,5204668,35,"MINNEAPOLIS, MN",1613964,5204668,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,392124,795956,38,"DETROIT, MI",392124,795956,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,1909658,4435845,39,"CHICAGO, IL",1909658,4435845,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
CGP,HSCYDT,3XXX,SOUTH AMERICA,-,122926,175996,45,"ST. LOUIS, MO",122926,175996,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,02
